DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,Year,Month,Day,LEVEL,Is_quarter_end,Difference,Percent
2021-06-22,273.52,277.0,272.89,277.0,36914430,2021,6,22,high,1,4.110000000000014,1.483754512635384
2021-06-23,277.89,279.56,276.67,277.35,33546790,2021,6,23,high,1,2.8899999999999864,1.033767348690795
2021-06-24,278.2,279.47,275.5,277.47,42556030,2021,6,24,high,1,3.9700000000000273,1.4205460335635407
2021-06-25,277.8,277.92,276.12,277.19,29702030,2021,6,25,high,1,1.8000000000000114,0.6476683937823875
2021-06-28,277.23,279.61,276.43,276.99,28083560,2021,6,28,high,1,3.180000000000007,1.1372983798862726
2021-06-29,276.12,277.5,273.17,276.8,37588780,2021,6,29,high,1,4.329999999999984,1.5603603603603546
2021-06-30,277.28,281.82,276.5,281.8,60312970,2021,6,30,high,1,5.319999999999993,1.8877297565822133
2021-07-01,281.88,286.25,281.88,285.74,50045350,2021,7,1,high,0,4.3700000000000045,1.5266375545851545
2021-07-02,285.7,286.19,282.8,285.65,29285170,2021,7,2,high,0,3.3899999999999864,1.1845277612774683
2021-07-05,286.0,291.49,285.78,291.1,34201020,2021,7,5,high,0,5.710000000000036,1.958900819925224
2021-07-06,292.0,295.97,291.34,293.45,80345400,2021,7,6,high,0,4.630000000000052,1.564347737946431
2021-07-07,293.85,297.48,293.47,297.39,67043710,2021,7,7,high,0,4.009999999999991,1.3479897808255985
2021-07-08,296.45,297.0,290.33,292.86,52704630,2021,7,8,high,0,6.670000000000016,2.245791245791251
2021-07-09,293.51,295.58,292.0,295.22,40962550,2021,7,9,high,0,3.579999999999984,1.2111780228702835
2021-07-12,295.53,298.48,294.9,297.39,43336120,2021,7,12,high,0,3.580000000000041,1.1994103457518228
2021-07-13,297.77,297.77,293.0,293.83,49180620,2021,7,13,high,0,4.769999999999982,1.601907512509649
2021-07-14,282.88,286.93,282.88,284.6,52516030,2021,7,14,high,0,4.050000000000011,1.4114940926358386
2021-07-15,284.58,285.11,278.96,280.01,41716630,2021,7,15,high,0,6.150000000000034,2.157062186524511
2021-07-16,279.38,282.0,278.0,279.65,27958640,2021,7,16,high,0,4.0,1.4184397163120568
2021-07-19,277.26,279.51,273.15,275.51,42536580,2021,7,19,high,0,6.360000000000014,2.275410539873355
2021-07-20,276.79,278.68,273.1,277.3,31024530,2021,7,20,high,0,5.579999999999984,2.002296540835361
2021-07-21,277.54,285.01,276.0,282.9,41055170,2021,7,21,high,0,9.009999999999991,3.161292586225042
2021-07-22,283.5,285.09,281.21,283.28,40212130,2021,7,22,high,0,3.8799999999999955,1.360973727594793
2021-07-23,283.08,285.0,279.05,279.51,38260370,2021,7,23,high,0,5.949999999999989,2.0877192982456103
2021-07-26,277.37,281.37,276.7,281.05,27353690,2021,7,26,high,0,4.670000000000016,1.6597362902939246
2021-07-27,280.19,280.83,276.84,278.08,28452110,2021,7,27,high,0,3.990000000000009,1.4207883773101198
2021-07-28,278.05,282.98,277.7,282.2,32789740,2021,7,28,high,0,5.28000000000003,1.865856244257555
2021-07-29,283.97,287.75,283.58,287.0,41127080,2021,7,29,high,0,4.170000000000016,1.44917463075587
2021-07-30,285.37,287.58,283.28,287.35,46696620,2021,7,30,high,0,4.300000000000011,1.4952361082133707
2021-08-02,287.88,289.48,285.21,286.75,38297270,2021,8,2,high,0,4.270000000000039,1.4750587259914463
2021-08-03,286.77,288.05,284.34,287.09,27065240,2021,8,3,high,0,3.7100000000000364,1.2879708383961244
2021-08-04,287.89,288.8,286.0,287.94,23599750,2021,8,4,high,0,2.8000000000000114,0.9695290858725801
2021-08-05,287.31,288.28,285.16,285.95,47254880,2021,8,5,high,0,3.1199999999999477,1.0822811155820549
2021-08-06,285.26,285.72,277.87,282.27,90600850,2021,8,6,high,0,7.850000000000023,2.7474450510989854
2021-08-09,282.23,287.9,280.8,286.68,68779100,2021,8,9,high,0,7.099999999999966,2.4661340743313533
2021-08-10,288.0,288.8,285.7,288.61,28839550,2021,8,10,high,0,3.1000000000000227,1.0734072022160743
2021-08-11,288.92,291.49,287.12,290.35,37928360,2021,8,11,high,0,4.3700000000000045,1.4991937973858467
2021-08-12,290.25,293.81,290.25,293.23,37564370,2021,8,12,high,0,3.5600000000000023,1.2116674041046942
2021-08-13,292.65,293.9,291.75,292.7,21802270,2021,8,13,high,0,2.1499999999999773,0.7315413405920304
2021-08-16,291.47,295.48,290.95,295.1,32273890,2021,8,16,high,0,4.53000000000003,1.5330986868823708
2021-08-17,295.13,299.5,290.32,298.32,50482060,2021,8,17,high,0,9.180000000000007,3.0651085141903196
2021-08-18,299.0,299.95,295.0,295.05,35531240,2021,8,18,high,0,4.949999999999989,1.6502750458409698
2021-08-19,293.49,294.72,289.68,293.68,55911470,2021,8,19,high,0,5.0400000000000205,1.7100977198697136
2021-08-20,293.79,294.9,289.5,292.57,38594640,2021,8,20,high,0,5.399999999999977,1.831129196337734
2021-08-23,294.7,297.94,294.1,297.69,38038340,2021,8,23,high,0,3.839999999999975,1.2888501040477864
2021-08-24,299.0,301.0,295.95,298.7,48940480,2021,8,24,high,0,5.050000000000011,1.6777408637873792
2021-08-25,298.71,299.2,294.37,296.7,30906470,2021,8,25,high,0,4.829999999999984,1.6143048128342194
2021-08-26,295.92,295.97,293.04,294.34,24990510,2021,8,26,high,0,2.930000000000007,0.9899651991755943
2021-08-27,295.81,300.0,294.81,299.66,34063060,2021,8,27,high,0,5.189999999999998,1.7299999999999993
2021-08-30,301.66,305.5,299.97,305.17,69849150,2021,8,30,high,0,5.529999999999973,1.8101472995089927
2021-08-31,305.83,307.67,304.1,305.65,64318080,2021,8,31,high,0,3.569999999999993,1.160334124224004
2021-09-01,306.6,313.95,306.19,312.89,79410570,2021,9,1,high,1,7.759999999999991,2.4717311673833384
2021-09-02,313.59,314.8,310.3,312.3,53349820,2021,9,2,high,1,4.5,1.4294790343074968
2021-09-03,312.7,317.96,311.16,317.94,63637790,2021,9,3,high,1,6.7999999999999545,2.1386337904138744
2021-09-06,319.0,329.35,318.6,328.93,80141350,2021,9,6,high,1,10.75,3.264004858053742
2021-09-07,329.95,333.0,325.5,327.73,71864800,2021,9,7,high,1,7.5,2.2522522522522523
2021-09-08,328.49,328.5,322.22,327.6,58765620,2021,9,8,high,1,6.279999999999973,1.9117199391171913
2021-09-09,326.0,328.14,323.5,324.57,40361580,2021,9,9,high,1,4.639999999999986,1.4140305966965279
2021-09-10,326.55,330.0,325.5,326.43,41425440,2021,9,10,high,1,4.5,1.3636363636363635
2021-09-13,327.52,333.0,327.3,332.75,55356420,2021,9,13,high,1,5.699999999999989,1.7117117117117084
2021-09-14,333.13,339.92,332.36,338.98,97138220,2021,9,14,high,1,7.560000000000002,2.2240527182866563
2021-09-15,339.39,344.2,337.72,343.34,108811990,2021,9,15,high,1,6.479999999999961,1.88262638001161
2021-09-16,342.0,342.99,337.03,338.5,94713520,2021,9,16,high,1,5.960000000000036,1.7376599900871852
2021-09-17,338.83,339.29,333.3,334.5,61454980,2021,9,17,high,1,5.990000000000009,1.765451383771997
2021-09-20,329.97,332.0,321.26,325.7,72882270,2021,9,20,high,1,10.740000000000009,3.234939759036147
2021-09-21,328.7,336.78,328.44,335.3,77355030,2021,9,21,high,1,8.339999999999975,2.476394085159444
2021-09-22,338.4,341.49,337.4,340.59,60974110,2021,9,22,high,1,4.090000000000032,1.1976924653723482
2021-09-23,342.0,345.2,339.43,343.47,63445330,2021,9,23,high,1,5.769999999999982,1.6714947856315128
2021-09-24,343.67,344.9,340.0,344.29,40071320,2021,9,24,high,1,4.899999999999977,1.4207016526529364
2021-09-27,347.52,355.19,347.0,355.19,80950780,2021,9,27,high,1,8.189999999999998,2.3058081590134853
2021-09-28,359.0,361.8,353.68,354.07,93838880,2021,9,28,high,1,8.120000000000005,2.2443338861249322
2021-09-29,354.05,360.94,352.3,360.88,60144670,2021,9,29,high,1,8.639999999999986,2.3937496536820486
2021-09-30,363.26,364.53,359.53,360.8,69876200,2021,9,30,high,1,5.0,1.3716292211889283
2021-10-01,358.45,363.78,356.0,363.25,47529090,2021,10,1,high,0,7.779999999999973,2.138655231183675
2021-10-04,364.67,378.33,364.3,376.06,102227330,2021,10,4,high,0,14.029999999999973,3.70840271720455
2021-10-05,378.06,389.82,378.03,389.82,134521820,2021,10,5,high,0,11.79000000000002,3.0244728336155204
2021-10-06,394.98,397.64,370.25,381.3,216137070,2021,10,6,high,0,27.389999999999986,6.888140026154307
2021-10-07,382.18,384.3,361.61,370.7,160398770,2021,10,7,high,0,22.689999999999998,5.904241478011969
2021-10-08,371.5,373.0,364.77,366.17,70161810,2021,10,8,high,0,8.230000000000018,2.206434316353892
2021-10-11,369.0,372.61,363.7,369.81,77995010,2021,10,11,high,0,8.910000000000025,2.3912401706878574
2021-10-12,367.26,368.85,362.25,364.1,56619460,2021,10,12,high,0,6.600000000000023,1.7893452623017547
2021-10-13,365.24,365.44,352.71,362.77,102086460,2021,10,13,high,0,12.730000000000018,3.4834719789842437
2021-10-14,366.4,369.7,364.35,367.0,59659170,2021,10,14,high,0,5.349999999999966,1.4471192859074835
2021-10-15,368.31,369.35,366.61,367.76,35816900,2021,10,15,high,0,2.740000000000009,0.7418437796128358
2021-10-18,365.01,366.45,360.15,363.5,42945850,2021,10,18,high,0,6.300000000000011,1.719197707736393
2021-10-19,364.98,368.83,362.24,368.83,51429080,2021,10,19,high,0,6.589999999999975,1.7867310142884187
2021-10-20,367.9,370.75,365.5,369.97,39435100,2021,10,20,high,0,5.25,1.416048550236008
2021-10-21,368.0,370.19,360.88,363.37,46351220,2021,10,21,high,0,9.310000000000002,2.514924768362193
2021-10-22,361.38,364.19,357.48,358.12,48056440,2021,10,22,high,0,6.7099999999999795,1.842444877673736
2021-10-25,359.99,365.84,356.69,364.84,57268410,2021,10,25,high,0,9.149999999999977,2.501093374152629
2021-10-26,365.04,369.33,362.54,364.82,51713180,2021,10,26,high,0,6.789999999999964,1.8384642460671932
2021-10-27,363.27,365.49,361.18,362.17,30579360,2021,10,27,high,0,4.310000000000002,1.1792388300637506
2021-10-28,360.96,362.02,351.62,353.21,86476220,2021,10,28,high,0,10.399999999999977,2.8727694602508085
2021-10-29,351.1,352.6,345.4,350.18,74862900,2021,10,29,high,0,7.2000000000000455,2.041973908111187
2021-11-01,350.3,359.3,350.3,359.1,46460760,2021,11,1,high,0,9.0,2.5048705816866126
2021-11-02,359.16,360.0,351.24,352.48,42925940,2021,11,2,high,0,8.759999999999991,2.433333333333331
2021-11-03,350.55,353.86,346.62,353.02,37782790,2021,11,3,high,0,7.240000000000009,2.046006895382357
2021-11-05,352.0,354.8,349.23,350.6,25553970,2021,11,5,high,0,5.569999999999993,1.5698985343855676
2021-11-08,353.0,356.34,348.34,351.47,39731410,2021,11,8,high,0,8.0,2.2450468653533147
2021-11-09,351.06,353.61,346.99,349.46,31015520,2021,11,9,high,0,6.6200000000000045,1.8721190011594706
2021-11-10,349.87,351.25,344.2,345.8,35456770,2021,11,10,high,0,7.050000000000011,2.0071174377224232
2021-11-11,346.94,348.43,343.8,347.44,40212180,2021,11,11,high,0,4.6299999999999955,1.3288178400252548
2021-11-12,346.84,347.15,331.0,333.6,127163510,2021,11,12,high,0,16.149999999999977,4.652167650871375
2021-11-15,333.81,341.81,333.67,340.3,64140420,2021,11,15,high,0,8.139999999999986,2.3814399812761433
2021-11-16,341.48,342.85,331.61,336.79,64616650,2021,11,16,high,0,11.240000000000009,3.2784016333673645
2021-11-17,336.0,351.82,334.83,349.98,79007960,2021,11,17,high,0,16.99000000000001,4.829174009436646
2021-11-18,350.05,359.32,342.28,345.56,101979450,2021,11,18,high,0,17.04000000000002,4.742290994099972
2021-11-19,348.27,350.73,334.2,337.62,95994240,2021,11,19,high,0,16.53000000000003,4.7130271148746985
2021-11-22,334.99,335.68,316.66,319.2,151300550,2021,11,22,high,0,19.019999999999982,5.666110581506191
2021-11-23,316.45,341.77,310.62,341.77,150432770,2021,11,23,high,0,31.149999999999977,9.114316645697393
2021-11-24,343.87,348.0,332.75,338.3,93592790,2021,11,24,high,0,15.25,4.3821839080459775
2021-11-25,340.0,343.0,335.7,337.55,48702100,2021,11,25,high,0,7.300000000000011,2.1282798833819276
2021-11-26,325.0,332.0,320.1,326.0,103502140,2021,11,26,high,0,11.899999999999977,3.584337349397584
2021-11-29,335.0,345.33,331.96,339.2,99152930,2021,11,29,high,0,13.370000000000005,3.871658992847423
2021-11-30,332.48,342.55,331.5,334.24,130276980,2021,11,30,high,0,11.050000000000011,3.2258064516129066
2021-12-01,338.57,350.37,337.61,345.21,92906220,2021,12,1,high,1,12.759999999999991,3.641864314867138
2021-12-02,347.3,352.67,344.8,350.3,75360830,2021,12,2,high,1,7.8700000000000045,2.231547905974425
2021-12-03,351.5,353.13,343.21,345.99,51627900,2021,12,3,high,1,9.920000000000016,2.809163764052903
2021-12-06,347.27,349.36,333.35,338.94,70924550,2021,12,6,high,1,16.00999999999999,4.582665445385846
2021-12-07,339.25,346.0,333.43,344.96,75507480,2021,12,7,high,1,12.569999999999993,3.632947976878611
2021-12-08,346.0,348.47,336.53,340.5,78321390,2021,12,8,high,1,11.940000000000055,3.4264068642924936
2021-12-09,341.45,344.2,335.72,336.6,61406510,2021,12,9,high,1,8.479999999999961,2.4636839047065546
2021-12-10,337.02,338.31,329.98,332.0,44642520,2021,12,10,high,1,8.329999999999984,2.462238775087932
2021-12-13,333.09,334.88,305.76,307.26,140577980,2021,12,13,high,1,29.120000000000005,8.695652173913045
2021-12-14,306.99,320.0,289.78,319.35,168672960,2021,12,14,high,1,30.220000000000027,9.443750000000009
2021-12-15,319.65,325.83,316.5,324.09,79742820,2021,12,15,high,1,9.329999999999984,2.8634564036460683
2021-12-16,326.18,332.3,325.38,328.39,95469330,2021,12,16,high,1,6.920000000000016,2.08245561239844
2021-12-17,327.98,329.7,323.03,327.3,72099410,2021,12,17,high,1,6.670000000000016,2.0230512587200535
2021-12-20,324.0,326.0,316.11,325.9,70795770,2021,12,20,high,1,9.889999999999986,3.0337423312883396
2021-12-21,326.75,339.88,326.5,339.88,80061070,2021,12,21,high,1,13.379999999999995,3.936683535365422
2021-12-22,340.01,349.59,339.29,345.55,96809420,2021,12,22,high,1,10.299999999999955,2.9463085328527576
2021-12-23,346.1,348.32,337.0,339.81,72129000,2021,12,23,high,1,11.319999999999993,3.249885163068441
2021-12-24,339.3,340.98,334.55,338.79,39005950,2021,12,24,high,1,6.430000000000007,1.8857410991847048
2021-12-27,339.68,343.97,339.33,343.97,29925890,2021,12,27,high,1,4.640000000000043,1.3489548507137374
2021-12-28,344.04,346.6,342.55,343.23,34848840,2021,12,28,high,1,4.050000000000011,1.1684939411425306
2021-12-29,343.3,344.48,337.13,340.33,43005060,2021,12,29,high,1,7.350000000000023,2.1336507199256913
2021-12-30,340.75,344.0,337.4,342.39,40853240,2021,12,30,high,1,6.600000000000023,1.9186046511627974
2022-01-03,345.01,353.88,344.3,353.73,40057980,2022,1,3,high,0,9.579999999999984,2.7071323612523974
2022-01-04,353.99,358.1,348.35,352.55,52693510,2022,1,4,high,0,9.75,2.7227031555431442
2022-01-05,351.9,353.5,331.55,335.0,80969440,2022,1,5,high,0,21.94999999999999,6.209335219236206
2022-01-06,335.8,347.67,330.11,346.13,74572470,2022,1,6,high,0,17.560000000000002,5.050766531481003
2022-01-10,348.33,351.0,340.51,344.0,51047490,2022,1,10,high,0,10.490000000000009,2.988603988603991
2022-01-11,344.68,347.0,341.27,343.74,41961140,2022,1,11,high,0,5.730000000000018,1.651296829971187
2022-01-12,344.11,348.64,339.57,347.43,53443260,2022,1,12,high,0,9.069999999999993,2.601537402478199
2022-01-13,347.11,347.5,333.49,337.6,118257640,2022,1,13,high,0,14.009999999999991,4.031654676258991
2022-01-14,338.59,340.96,321.51,335.76,120546960,2022,1,14,high,0,19.44999999999999,5.704481464101359
2022-01-17,335.91,338.95,319.17,327.81,96925780,2022,1,17,high,0,19.779999999999973,5.83566897772532
2022-01-18,329.15,329.3,296.7,301.11,220096130,2022,1,18,high,0,32.60000000000002,9.899787427877323
2022-01-19,300.0,320.42,282.72,318.36,220036310,2022,1,19,high,0,37.69999999999999,11.765807377816612
2022-01-20,318.36,326.69,310.07,310.42,130261430,2022,1,20,high,0,16.620000000000005,5.08739171691818
2022-01-21,309.49,321.99,303.5,311.6,119002830,2022,1,21,high,0,18.49000000000001,5.742414360694434
2022-01-24,310.78,314.0,280.6,294.59,236346280,2022,1,24,high,0,33.39999999999998,10.636942675159228
2022-01-25,293.9,305.0,289.62,302.96,143155040,2022,1,25,high,0,15.379999999999995,5.042622950819671
2022-01-26,302.9,307.7,293.7,299.6,125060870,2022,1,26,high,0,14.0,4.549886252843679
2022-01-27,296.85,330.0,294.0,325.25,216008170,2022,1,27,high,0,36.0,10.909090909090908
2022-01-28,325.51,334.9,322.05,329.58,116166660,2022,1,28,high,0,12.849999999999966,3.836966258584642
2022-01-31,330.92,336.41,330.52,334.8,69903820,2022,1,31,high,0,5.890000000000043,1.7508397491156753
2022-02-01,334.94,336.63,325.3,330.95,67998200,2022,2,1,high,0,11.329999999999984,3.365713097466056
2022-02-02,332.39,333.7,325.7,331.7,54751740,2022,2,2,high,0,8.0,2.39736290080911
2022-02-03,329.99,331.0,322.3,323.75,57592210,2022,2,3,high,0,8.699999999999989,2.628398791540782
2022-02-04,325.5,334.5,320.88,324.6,88647300,2022,2,4,high,0,13.620000000000005,4.071748878923769
2022-02-07,324.53,327.44,316.64,321.25,56290530,2022,2,7,high,0,10.800000000000011,3.2983141949670203
2022-02-08,321.45,331.87,319.0,331.7,77965300,2022,2,8,high,0,12.870000000000005,3.878024527676501
2022-02-09,332.3,336.0,330.18,335.08,63254680,2022,2,9,high,0,5.819999999999993,1.732142857142855
2022-02-10,335.41,335.47,328.1,328.93,61929870,2022,2,10,high,0,7.3700000000000045,2.1969177571764997
2022-02-11,328.95,328.95,316.2,318.1,100750430,2022,2,11,high,0,12.75,3.875968992248062
2022-02-14,314.1,324.9,303.25,321.85,121203060,2022,2,14,high,0,21.649999999999977,6.663588796552779
2022-02-15,322.5,335.5,322.44,333.6,96875770,2022,2,15,high,0,13.060000000000002,3.8926974664679594
2022-02-16,335.86,339.98,331.62,336.5,77128130,2022,2,16,high,0,8.360000000000014,2.4589681745985095
2022-02-17,336.36,336.36,322.04,323.51,102149710,2022,2,17,high,0,14.319999999999993,4.257343322630513
2022-02-18,325.6,329.32,306.7,309.48,125452970,2022,2,18,high,0,22.620000000000005,6.868699137616908
2022-02-21,309.47,318.9,241.0,257.3,413243360,2022,2,21,high,0,77.89999999999998,24.427720288491685
2022-02-22,253.95,284.07,246.7,283.51,324922990,2022,2,22,high,0,37.370000000000005,13.155208223325237
2022-02-24,255.02,255.02,126.53,210.0,413550130,2022,2,24,medium,0,128.49,50.38428358560113
2022-02-25,208.01,244.94,191.6,228.0,211877250,2022,2,25,medium,0,53.34,21.776761655915735
2022-03-24,251.41,278.9,232.0,258.51,78576580,2022,3,24,high,1,46.89999999999998,16.81606310505557
2022-03-25,263.99,269.33,225.6,227.0,67191030,2022,3,25,medium,1,43.72999999999999,16.23658708647384
2022-03-28,225.25,229.45,213.03,218.6,24680170,2022,3,28,medium,1,16.419999999999987,7.15624319023752
2022-03-29,220.0,226.0,206.0,208.0,40309120,2022,3,29,medium,1,20.0,8.849557522123893
2022-03-30,211.02,219.41,210.52,216.0,38559960,2022,3,30,medium,1,8.889999999999986,4.0517752153502515
2022-03-31,218.98,249.0,217.1,242.48,83862320,2022,3,31,high,1,31.900000000000006,12.811244979919682
2022-04-01,245.9,258.7,242.48,251.4,50423650,2022,4,1,high,0,16.22,6.269810591418631
2022-04-04,254.04,259.99,237.31,252.9,40926330,2022,4,4,high,0,22.680000000000007,8.723412438939961
2022-04-05,254.01,256.39,231.45,243.5,39850580,2022,4,5,high,0,24.939999999999998,9.727368462108506
2022-04-06,238.73,247.8,234.41,239.7,20530890,2022,4,6,high,0,13.390000000000015,5.403551251008884
2022-04-07,240.04,246.8,239.13,245.0,22367990,2022,4,7,high,0,7.670000000000016,3.107779578606165
2022-04-08,246.79,246.79,240.0,241.07,14799110,2022,4,8,high,0,6.789999999999992,2.751327039183108
2022-04-11,241.9,242.78,234.16,234.55,15637750,2022,4,11,high,0,8.620000000000005,3.550539583161712
2022-04-12,234.0,236.63,223.0,236.3,26615790,2022,4,12,high,0,13.629999999999995,5.760047331276675
2022-04-13,237.99,239.64,232.13,234.87,12663510,2022,4,13,high,0,7.509999999999991,3.133867467868466
2022-04-14,234.9,235.5,221.1,222.11,21906730,2022,4,14,medium,0,14.400000000000006,6.114649681528665
2022-04-15,221.99,226.65,215.74,224.0,19933030,2022,4,15,medium,0,10.909999999999997,4.813589234502535
2022-04-18,224.29,226.0,216.6,216.99,15584460,2022,4,18,medium,0,9.400000000000006,4.159292035398233
2022-04-19,216.9,222.0,207.0,220.72,30669110,2022,4,19,medium,0,15.0,6.756756756756757
2022-04-20,221.43,229.84,215.63,218.92,33569140,2022,4,20,medium,0,14.210000000000008,6.182561782109297
2022-04-21,220.03,221.0,210.29,210.29,24292390,2022,4,21,medium,0,10.710000000000008,4.84615384615385
2022-04-22,210.5,215.0,207.01,208.0,28717940,2022,4,22,medium,0,7.990000000000009,3.716279069767446
2022-04-25,209.95,209.95,201.12,206.35,18767820,2022,4,25,medium,0,8.829999999999984,4.2057632769707
2022-04-26,207.97,229.74,206.54,225.85,46484770,2022,4,26,medium,0,23.200000000000017,10.098372072777929
2022-04-27,226.04,237.5,221.61,237.15,48219530,2022,4,27,high,0,15.889999999999986,6.690526315789468
2022-04-28,239.4,249.0,235.5,237.53,68889640,2022,4,28,high,0,13.5,5.421686746987952
2022-04-29,238.58,245.43,238.0,240.4,43392920,2022,4,29,high,0,7.430000000000007,3.027339771014141
2022-05-04,241.01,244.39,233.12,234.16,20919150,2022,5,4,high,0,11.269999999999982,4.61148164818527
2022-05-05,235.58,239.4,235.08,238.6,14781210,2022,5,5,high,0,4.319999999999993,1.8045112781954857
2022-05-06,238.5,242.92,235.1,240.1,17969460,2022,5,6,high,0,7.819999999999993,3.2191668038860506
2022-05-11,239.77,243.35,237.58,241.99,16477840,2022,5,11,high,0,5.769999999999982,2.3710704746250184
2022-05-12,241.88,241.89,227.22,230.56,24397760,2022,5,12,high,0,14.669999999999987,6.064740171152172
2022-05-13,232.12,237.2,229.02,235.52,17291690,2022,5,13,high,0,8.179999999999978,3.448566610455303
2022-05-16,234.99,246.95,233.11,244.2,28222680,2022,5,16,high,0,13.839999999999975,5.604373354930138
2022-05-17,246.02,260.0,245.3,258.8,59981560,2022,5,17,high,0,14.699999999999989,5.65384615384615
2022-05-18,261.02,269.42,261.0,264.84,51077950,2022,5,18,high,0,8.420000000000016,3.1252319798084836
2022-05-19,268.0,269.78,262.65,266.68,24769920,2022,5,19,high,0,7.1299999999999955,2.642894210097115
2022-05-20,268.46,268.9,260.41,263.0,27534560,2022,5,20,high,0,8.489999999999952,3.1573075492748055
2022-05-23,265.44,273.0,263.0,263.0,30528440,2022,5,23,high,0,10.0,3.6630036630036633
2022-05-24,262.99,267.29,250.4,265.8,52284340,2022,5,24,high,0,16.890000000000015,6.318979385685965
2022-05-25,268.4,271.66,263.8,271.4,37448790,2022,5,25,high,0,7.860000000000014,2.893322535522349
2022-05-26,273.0,298.31,245.0,295.89,146238060,2022,5,26,high,0,53.31,17.870671449163623
2022-05-27,300.0,305.0,293.53,294.5,53491660,2022,5,27,high,0,11.470000000000027,3.7606557377049272
2022-05-30,298.64,302.0,296.28,300.8,30751410,2022,5,30,high,0,5.720000000000027,1.8940397350993468
2022-05-31,301.87,302.0,293.51,293.75,19483010,2022,5,31,high,0,8.490000000000009,2.8112582781456985
2022-06-01,293.51,299.5,290.25,297.69,22504010,2022,6,1,high,1,9.25,3.0884808013355594
2022-06-02,297.7,299.33,294.9,296.0,16674500,2022,6,2,high,1,4.430000000000007,1.4799719373266986
2022-06-03,296.1,297.24,291.0,297.0,18742740,2022,6,3,high,1,6.240000000000009,2.0993136859103783
2022-06-06,298.0,299.0,295.12,296.5,14699600,2022,6,6,high,1,3.8799999999999955,1.2976588628762527
2022-06-07,297.37,298.69,294.52,297.99,15656500,2022,6,7,high,1,4.170000000000016,1.3960962871204312
2022-06-08,298.8,309.6,298.16,308.0,40345320,2022,6,8,high,1,11.439999999999998,3.695090439276485
2022-06-09,309.97,310.52,303.2,306.5,26287360,2022,6,9,high,1,7.319999999999993,2.357336081411823
2022-06-10,306.48,310.98,305.06,309.2,20321460,2022,6,10,high,1,5.920000000000016,1.903659399318289
2022-06-14,308.98,322.77,307.0,317.69,47441270,2022,6,14,high,1,15.769999999999982,4.885832016606247
2022-06-15,318.99,322.99,314.11,316.2,33652300,2022,6,15,high,1,8.879999999999995,2.74931112418341
2022-06-16,316.55,318.25,314.5,316.99,23466240,2022,6,16,high,1,3.75,1.178318931657502
2022-06-17,317.58,317.7,313.5,315.5,13072610,2022,6,17,high,1,4.199999999999989,1.322001888574123
2022-06-20,316.07,318.0,311.0,311.98,21010920,2022,6,20,high,1,7.0,2.20125786163522
2022-06-21,312.31,312.86,300.77,301.58,50618050,2022,6,21,high,1,12.090000000000032,3.864348270792058
2022-06-22,300.1,301.91,294.36,295.8,48668440,2022,6,22,high,1,7.550000000000011,2.500745255208509
2022-06-23,295.81,304.6,291.1,303.5,46696840,2022,6,23,high,1,13.5,4.432042022324359
2022-06-24,304.1,307.45,295.55,296.0,35835180,2022,6,24,high,1,11.899999999999977,3.870548056594561
2022-06-27,296.0,299.8,295.1,296.2,22091320,2022,6,27,high,1,4.699999999999989,1.5677118078719108
2022-06-28,296.8,303.88,293.22,297.2,39920600,2022,6,28,high,1,10.659999999999968,3.507963669869675
2022-06-29,297.91,300.78,293.8,297.65,34110040,2022,6,29,high,1,6.979999999999961,2.3206330208125414
2022-06-30,299.6,310.82,200.0,207.0,307937340,2022,6,30,medium,1,110.82,35.654076314265495
2022-07-01,200.84,201.85,186.2,192.5,113621040,2022,7,1,medium,0,15.650000000000006,7.753282140203124
2022-07-04,191.98,195.44,181.2,186.25,82829080,2022,7,4,medium,0,14.240000000000009,7.286123618501847
2022-07-05,186.3,199.87,185.2,197.3,75951460,2022,7,5,medium,0,14.670000000000016,7.339770851053193
2022-07-06,197.78,205.78,194.44,195.42,82287890,2022,7,6,medium,0,11.340000000000003,5.510739624842066
2022-07-07,195.45,199.47,192.36,197.92,43640940,2022,7,7,medium,0,7.109999999999985,3.564445781320492
2022-07-08,200.01,201.87,196.57,198.0,28708030,2022,7,8,medium,0,5.300000000000011,2.625452023579537
2022-07-11,198.01,199.43,188.79,188.9,46480130,2022,7,11,medium,0,10.640000000000015,5.335205335205343
2022-07-12,189.18,193.0,184.0,191.4,46422510,2022,7,12,medium,0,9.0,4.66321243523316
2022-07-13,191.2,194.0,185.3,186.0,33168820,2022,7,13,medium,0,8.699999999999989,4.4845360824742215
2022-07-14,186.3,188.1,183.11,184.55,29072130,2022,7,14,medium,0,4.989999999999981,2.6528442317915903
2022-07-15,184.7,188.9,183.22,187.61,22991690,2022,7,15,medium,0,5.680000000000007,3.0068819481207023
2022-07-18,188.91,189.5,185.52,186.7,16920940,2022,7,18,medium,0,3.9799999999999898,2.1002638522427386
2022-07-19,186.1,189.6,184.6,189.51,22570310,2022,7,19,medium,0,5.0,2.6371308016877637
2022-07-20,190.01,195.8,190.0,193.3,43995650,2022,7,20,medium,0,5.800000000000011,2.962206332992855
2022-07-21,194.65,195.45,188.0,189.59,27751520,2022,7,21,medium,0,7.449999999999989,3.811716551547705
2022-07-22,189.3,192.95,188.6,192.25,17804370,2022,7,22,medium,0,4.349999999999994,2.2544700699663096
